Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Neutral,0.598,1582598141790011392,0.08048195,0.59800315,0.32151496,"dwayne johnson en super-méchant dans ""black adam"", aujourd'hui au cinéma@lodesusbielle t.co/hzamhphxvj",2022-10-19 05:02:54+00:00,16,4,2,9,1
Positive,0.495,1582600796100853760,0.102701455,0.40221673,0.49508193,énergie: les hôtels et les restaurants négocient collectivement pour diminuer les coûts t.co/cqnrwy2uju t.co/k2co9v7f8t,2022-10-19 05:13:27+00:00,10,2,0,8,0
Negative,0.597,1582601234736992256,0.59681135,0.23241651,0.1707721,tout comprendrepourquoi le mégaprojet gazier de totalenergies en afrique du sud est-il si décrié t.co/tjez19cqwn t.co/gbbqotc48c,2022-10-19 05:15:12+00:00,4,0,0,4,0
Neutral,0.603,1582602627354742785,0.10509925,0.60257745,0.2923233,"""le nouveau jouet"": jamel debbouze et daniel auteuil à l'affiche du remake du film ""le jouet"", au cinéma ce mercredi t.co/lusnhpsjbv",2022-10-19 05:20:44+00:00,47,7,13,25,2
Neutral,0.634,1582602689132695553,0.23666273,0.6341994,0.12913789,immobilier: le prix moyen au mètre carré repasse sous les 10.000€ à paris t.co/bzw1salmxt,2022-10-19 05:20:59+00:00,26,4,9,12,1
Negative,0.89,1582606137039257600,0.88957274,0.084477276,0.025949925,"💬 ""elle a sauté de la voiture en marche"" la belle-sœur d'une victime d'une tentative d'enlèvement par un chauffeur uber témoigne sur bfmtv t.co/dof24vlu6p",2022-10-19 05:34:41+00:00,222,71,25,107,19
Positive,0.548,1582606382586396677,0.21311113,0.23933268,0.5475561,"""les amateurs"": françois damiens et vincent dedienne, héros de comédie d'action malgré eux t.co/4vtbmvkfto t.co/u2yrtzs438",2022-10-19 05:35:39+00:00,11,0,4,7,0
Negative,0.436,1582607034201014272,0.43576825,0.31892598,0.24530567,"hobbits, magiciennes et chevaliers en séries: assiste-t-on à un âge d'or de la fantasy t.co/keyuyrwncd t.co/if3tzxwrnv",2022-10-19 05:38:15+00:00,14,0,1,13,0
Neutral,0.63,1582607920520314880,0.076673865,0.6296056,0.29372057,budget 2023: le gouvernement va utiliser le 49.3 ce mercredi t.co/nrunrahac4 t.co/mbykytquiv,2022-10-19 05:41:46+00:00,34,2,11,16,5
Negative,0.94,1582608909985947648,0.9404886,0.040971324,0.018540263,crise des carburants: le secteur de l'hôtellerie tire la sonnette d'alarme après des annulations en cascade pour les vacances de la toussaint t.co/s20fkoisrx,2022-10-19 05:45:42+00:00,32,4,10,16,2
Negative,0.403,1582609029892698112,0.40301555,0.39510518,0.20187928,"""notre-dame, la part du feu"": netflix dévoile la première série sur l'incendie de 2019 t.co/zws2ikwelf t.co/q6j4yqjcaw",2022-10-19 05:46:10+00:00,37,4,13,19,1
Neutral,0.574,1582609520412528641,0.13716897,0.5739185,0.28891248,"🇬🇧 six semaines après son arrivée, la première ministre britannique liz truss déjà sur la sellette t.co/oi8jjybhnl",2022-10-19 05:48:07+00:00,61,12,2,43,4
Negative,0.8,1582611290882646016,0.79958147,0.15389664,0.046521902,"🔴 en direct interpellée par marine le pen sur la mort de lola, élisabeth borne l'appelle à ""un peu de décence"" t.co/xcd50ap1ws t.co/yqvcnp0p5t",2022-10-19 05:55:09+00:00,312,10,181,101,20
Neutral,0.696,1582611465659465728,0.07189159,0.6955063,0.23260206,🔴 en direct budget 2023: le gouvernement va utiliser le 49.3 ce mercredi t.co/6wofgv99xy t.co/osv4ue6pvi,2022-10-19 05:55:51+00:00,158,27,44,69,18
Negative,0.597,1582611603505250305,0.5971361,0.30305183,0.09981216,"🔴 alerte info levothyrox: le laboratoire merck annonce sa mise en examen pour ""tromperie aggravée"" t.co/xoukhbdyea t.co/bva3ecdeug",2022-10-19 05:56:24+00:00,276,90,21,146,19
Negative,0.9,1582611765598294016,0.9004013,0.061709058,0.03788955,"🔴 en direct meurtre de lola: mathilde panot juge ""honteux"" de ""faire une politique xénophobe par-dessus"" ce drame t.co/xe3j5qilxb t.co/omyenkawfv",2022-10-19 05:57:03+00:00,1136,58,506,532,40
Negative,0.934,1582612599442653184,0.9337921,0.053834453,0.012373447,meurtre de lola: comment s'ordonne et s'applique une obligation de quitter le territoire français t.co/v6pps7spko t.co/yxyne8gczy,2022-10-19 06:00:21+00:00,45,2,24,17,2
Negative,0.734,1582613380518625280,0.7339171,0.17752819,0.088554725,"💬 ""la politique n'autorise pas tout, notamment instrumentaliser la douleur des gens"" l'édito de matthieu @croissandeau sur la récupération politique du meurtre de lola t.co/yymmbphbpq",2022-10-19 06:03:28+00:00,826,101,430,239,56
Positive,0.672,1582613745674911745,0.067950055,0.26025277,0.6717972,"le cinéma français reprend des couleurs avec les succès en salle des films ""novembre"" et ""simone""@lodesusbielle t.co/gh8l3ektxb",2022-10-19 06:04:55+00:00,20,1,5,13,1
Negative,0.743,1582614482257293312,0.74305725,0.17493969,0.08200304,"🔴 en direct 49.3 sur le budget 2023: mathilde panot dénonce une ""brutalisation des débats"" t.co/ymny8bmkd8 t.co/2nljmaj2ci",2022-10-19 06:07:50+00:00,82,2,54,20,6
Negative,0.871,1582618212184854528,0.87111443,0.09205551,0.036830068,"🔴 en direct meurtre de lola: sébastien chenu défend l'extrême droite de faire de ""la récupération"" t.co/gsfpz7psvi t.co/oszlxskkz2",2022-10-19 06:22:40+00:00,33,2,14,14,3
Positive,0.588,1582619710260236288,0.06259183,0.34943455,0.5879735,focus premièrecarburants: des signes d'amélioration t.co/6qiavmzsdk,2022-10-19 06:28:37+00:00,11,1,2,7,1
Negative,0.651,1582620097671299078,0.6510808,0.21348017,0.13543905,"""sur le terrain économique, les raisons de s'indigner de la rémunération de patrick pouyanné ne crèvent pas les yeux, elle est dans la norme de ce que touchent les patrons du cac 40"" l'édito éco de @nicolasdoze t.co/k013vsvhai",2022-10-19 06:30:09+00:00,136,10,69,37,20
Negative,0.594,1582621341169197058,0.5939796,0.28391626,0.122104265,"royaume-uni: l'inflation accélère à 10,1% sur un an en septembre t.co/nczmiezm7k t.co/wizomnxarm",2022-10-19 06:35:06+00:00,23,5,3,14,1
Negative,0.923,1582622607303528450,0.9234046,0.06342257,0.013172917,"meurtre de lola: pour rachida dati (@datirachida) ""c'est le crime de l'errance"" t.co/xsyd8atllz",2022-10-19 06:40:07+00:00,35,4,11,19,1
Negative,0.814,1582622675016552448,0.81448394,0.16110715,0.024408836,meurtre de lola: ce que l'on sait des conditions de détention de la suspecte t.co/gletzeagxm t.co/efaonuhdvx,2022-10-19 06:40:24+00:00,29,2,15,12,0
Negative,0.866,1582623623545643008,0.8662432,0.10476247,0.028994307,"🔴 en direct pour rachida dati, le meurtre de lola, ""c'est aussi le crime de l'errance"" t.co/cqegieekzs t.co/coesmpokbs",2022-10-19 06:44:10+00:00,43,4,13,26,0
Negative,0.782,1582623903309975553,0.7820496,0.19676872,0.021181783,"🔴 en direct guerre en ukraine: situation ""tendue"" aux fronts t.co/uimitxkmaa t.co/tv3j4gfeyw",2022-10-19 06:45:16+00:00,13,3,2,8,0
Neutral,0.601,1582624130083524608,0.22650516,0.60125285,0.17224199,"whatsapp est-il plus sécurisé qu'imessage, comme l'assure mark zuckerberg t.co/gdyvwzvgav t.co/pzqpqt6zjh",2022-10-19 06:46:11+00:00,10,1,3,5,1
Negative,0.486,1582624292671348736,0.48598784,0.30664593,0.20736621,🔴 en direct guerre en ukraine: moscou s'apprête à évacuer les civils de kherson t.co/j9cjt2swcr t.co/lhaaczowrz,2022-10-19 06:46:49+00:00,27,3,6,17,1
Negative,0.769,1582624401689714688,0.76906973,0.15185978,0.07907057,"💬 meurtre de lola: ""je ne nie pas la difficulté, je ne dis pas que ce crime aurait pu être évité"" ➡ rachida dati (@datirachida), maire lr du 7e arr. de paris t.co/ih9yupi56d",2022-10-19 06:47:15+00:00,67,11,23,33,0
Neutral,0.442,1582624667503710208,0.40982175,0.44186914,0.14830913,"🔴 en direct guerre en ukraine: à bakhmout, les troupes russes avancent encore t.co/ax2u8jxgvv t.co/aei21m9f2z",2022-10-19 06:48:19+00:00,35,2,7,26,0
Negative,0.585,1582626671391170562,0.5851786,0.24414499,0.17067635,"💬 ""le 49-3 était une évidence pour un gouvernement qui n'a pas de majorité"" ➡ rachida dati (@datirachida), maire lr du 7e arr. de paris t.co/eziu8uogpr",2022-10-19 06:56:16+00:00,34,7,5,22,0
Negative,0.572,1582626785321136128,0.57248265,0.2973789,0.13013849,"🔴 en direct guerre en ukraine: moscou aura besoin d'au moins deux ans pour rebâtir son armée, selon le ministre estonien de la défense t.co/hld412qbtc t.co/3jxsagk00d",2022-10-19 06:56:44+00:00,31,4,14,11,2
Negative,0.453,1582627126569754625,0.4526574,0.2983723,0.24897027,"💬 ""qu'on laisse nicolas sarkozy en dehors des débats internes"" rachida dati (@datirachida) juge ""petits"" les propos de bruno retailleau qui assure qu'il ne ""retiendra pas"" l'ancien président s'il souhaite quitter lr t.co/qzh2aurt4t",2022-10-19 06:58:05+00:00,58,13,9,32,4
Negative,0.93,1582628564704247811,0.9295306,0.054160368,0.016308911,"🔴 en direct guerre en ukraine: proches de la centrale de zaporijia, les habitants redoutent une catastrophe nucléaire t.co/n1ild5kjgo t.co/vwnd5ohuv3",2022-10-19 07:03:48+00:00,15,2,6,7,0
Negative,0.57,1582628948625727489,0.5700184,0.26911464,0.16086698,"🔴 en direct budget: selon rachida dati, ""le 49.3 était une évidence pour un gouvernement qui n’a pas de majorité"" absolue t.co/1edk7ylj8g t.co/dkyn3lq1os",2022-10-19 07:05:19+00:00,42,3,6,30,3
Negative,0.879,1582631152027897863,0.87872833,0.10704782,0.0142238205,"🔴 en direct plus de 66.000 soldats tués côté russe, selon les autorités ukrainiennes t.co/b8fm6kusa2 t.co/0vwroxj6sy",2022-10-19 07:14:05+00:00,93,7,48,38,0
Negative,0.571,1582631683643285507,0.5708576,0.33785048,0.09129187,"agnès pannier-runacher précise que ""22,8% des stations"" manquent d'au moins un carburant t.co/rd1fboboso t.co/1y145wjm6y",2022-10-19 07:16:11+00:00,26,3,11,8,4
Negative,0.693,1582631791722119170,0.69275475,0.26447058,0.042774666,un travailleur français sur deux dit souffrir du bruit sur son lieu de travail t.co/vx4u97jzrw t.co/lowkznn436,2022-10-19 07:16:37+00:00,17,0,2,12,3
Negative,0.685,1582635297581723648,0.68492866,0.25032318,0.0647482,🔴 en direct guerre en ukraine: l'occupation russe veut évacuer 50.000 personnes de kherson t.co/jlffarrql9 t.co/w8pcjy1hzf,2022-10-19 07:30:33+00:00,41,6,14,21,0
Neutral,0.681,1582636611405225985,0.15684114,0.681412,0.16174698,"whatsapp est-il plus sécurisé qu'imessage, comme l'assure mark zuckerberg t.co/45upo25ml6 t.co/rs5txh9rms",2022-10-19 07:35:46+00:00,12,1,3,8,0
Negative,0.781,1582636771359211521,0.7812894,0.18217938,0.036531292,"""elle a sauté de la voiture en marche"": elle raconte la tentative d'enlèvement de sa proche par un vtc t.co/quikgyybiv t.co/olmu3eajn4",2022-10-19 07:36:24+00:00,62,14,13,35,0
Negative,0.913,1582637489936039936,0.91309685,0.07338181,0.013521221,"🔴 en direct la ville russe de belgorod touchée par un obus, selon les autorités locales t.co/kxfig3ugbo t.co/hkqtsaj9ne",2022-10-19 07:39:16+00:00,38,6,4,27,1
Neutral,0.691,1582640945702604801,0.13401616,0.6912049,0.174779,"apple, google, motorola, oppo, samsung: quel smartphone choisir à moins de 550 euros t.co/ogqceufjgu t.co/335hfqlike",2022-10-19 07:53:00+00:00,17,1,2,14,0
Neutral,0.488,1582641050472022017,0.3125084,0.4879083,0.1995833,🔴 en direct l'ambassadeur d'ukraine au kazakhstan relevé de ses fonctions t.co/qdoa6alknm t.co/b2wc9ineqr,2022-10-19 07:53:25+00:00,19,6,3,10,0
Negative,0.794,1582641465410265088,0.79358387,0.11799759,0.08841862,"patrick pouyanné, pdg de total, suscite la polémique en publiant les détails de son salaire sur twitter@bengallerey t.co/yfmw88ox3d",2022-10-19 07:55:04+00:00,39,7,16,15,1
Neutral,0.502,1582642707473768449,0.091223255,0.5016368,0.40714,"🔴 le nouveau podcast ""le titre à la une"" avec @celinekallmann et @fredhermel est en ligne 🎧 ""benzema: le ballon d’or de la revanche"" 🎙 retour sur la carrière d’un surdoué du foot, formé à lyon qui fait les beaux jours du real et des bleus 🔊 t.co/gdcxcdcssu t.co/gjtdzqgorc",2022-10-19 08:00:00+00:00,10,2,2,6,0
Positive,0.434,1582643204616331270,0.19110477,0.37445557,0.4344397,"netflix explose les attentes avec 2,4 millions d'abonnés supplémentaires t.co/yw7hgr63ya t.co/a9tbhgddi2",2022-10-19 08:01:58+00:00,17,3,2,12,0
Negative,0.739,1582644737160679424,0.7394951,0.2147847,0.045720242,🔴 en direct guerre en ukraine: l'oms a décompté 623 attaques sur des centres de santé en ukraine t.co/5if3igjzzg t.co/gzqfyz65j5,2022-10-19 08:08:04+00:00,24,7,8,9,0
Negative,0.492,1582646199877705728,0.49196225,0.25432998,0.2537077,"""je signe ce que mon père me dit de signer"": au tribunal de barcelone, neymar nie toute corruption t.co/gnsbnkpuow",2022-10-19 08:13:52+00:00,38,5,7,24,2
Negative,0.862,1582646605358010369,0.8620069,0.10226611,0.035726946,antibes: un conducteur alcoolisé frappe des policiers après un refus d'obtempérer t.co/fmwdestcdm t.co/vugxwylrol,2022-10-19 08:15:29+00:00,28,11,6,11,0
Negative,0.554,1582646768000303104,0.5540543,0.2243109,0.2216347,"🔴 en direct pour françois bayrou, le 49.3 est un ""mécanisme"" qui ""n'est pas scandaleux"" t.co/rrg0qkskeb t.co/syofdnxvq6",2022-10-19 08:16:08+00:00,217,5,150,33,29
Negative,0.475,1582647261711855616,0.47487894,0.2572732,0.2678478,🔴 en direct la biélorussie vérifie l'éligibilité au service militaire mais dit ne pas prévoir de mobilisation pour la guerre t.co/axvngtslhh t.co/3ukpiy6rxa,2022-10-19 08:18:06+00:00,13,2,5,6,0
Negative,0.86,1582648151940694016,0.8603081,0.11850447,0.021187324,guerre en ukraine: pourquoi les russes ciblent les infrastructures énergétiques@ashleychevalier t.co/c2v8nqhfxw,2022-10-19 08:21:38+00:00,18,3,10,5,0
Negative,0.776,1582648273478762496,0.7761044,0.15430969,0.06958592,chaleur automnale: des records de températures battus cette semaine t.co/uhoivukldn t.co/os228e1rxc,2022-10-19 08:22:07+00:00,27,5,9,11,2
Neutral,0.799,1582648955086802945,0.059253946,0.7993005,0.14144567,"mylène farmer: le titre, la pochette et la date de sortie de son nouvel album dévoilés t.co/kjmt8xyyrv t.co/grnwnmailo",2022-10-19 08:24:49+00:00,28,5,4,16,3
Negative,0.518,1582649128885985281,0.5176216,0.39613402,0.086244404,🔴 en direct guerre en ukraine: début des évacuations de civils à kherson t.co/ippqgqghqn t.co/oub3suddwq,2022-10-19 08:25:31+00:00,18,6,3,8,1
Neutral,0.537,1582649416741273601,0.09727692,0.53708124,0.3656417,rémunération dans les jeux vidéo: l'affaire bayonetta prend un nouveau tournant t.co/bsr3nhwtjd t.co/m2jbjllgh9,2022-10-19 08:26:39+00:00,8,2,0,6,0
Negative,0.411,1582650534372282369,0.41067138,0.35900363,0.23032501,"salaire du pdg de totalenergies: laurent berger qualifie d'""hors-sol"" la déclaration de patrick pouyanné t.co/yuar2da4wv t.co/eehrvn0fqg",2022-10-19 08:31:06+00:00,27,1,8,16,2
Negative,0.76,1582653195091726337,0.760444,0.14922433,0.09033174,"""le risque de black-out paraît assez faible, mais…"" vers des coupures de courant cet hiver t.co/5tucy4kvu4 t.co/5giuvvjulw",2022-10-19 08:41:40+00:00,13,1,8,4,0
Neutral,0.427,1582654387402383360,0.35218194,0.4273412,0.2204769,🔴 en direct guerre en ukraine: l'administration russe de kherson publie des conseils aux habitants évacués t.co/8uen2tvmc7 t.co/f2tvnmstiz,2022-10-19 08:46:24+00:00,14,2,6,6,0
Neutral,0.65,1582655584549146626,0.22600636,0.6495295,0.12446417,netflix compte mettre fin au partage de compte début 2023 t.co/n4e82efobz t.co/hglyinkxle,2022-10-19 08:51:10+00:00,479,92,71,205,111
Negative,0.694,1582656045163634689,0.6938863,0.25073475,0.05537898,🔴 en direct armement: quand l'ukraine se sert sur les stocks ennemis t.co/amyvkzwbwu t.co/2xyobje5wf,2022-10-19 08:53:00+00:00,13,1,5,6,1
Negative,0.682,1582656693065990144,0.6820876,0.23613395,0.08177843,"🔴 en direct guerre en ukraine: l'armée russe ""se battra jusqu'à la mort"" à kherson t.co/zdrszvvgdf t.co/h4tkphffvk",2022-10-19 08:55:34+00:00,25,3,9,13,0
Negative,0.79,1582657266586714113,0.79007256,0.13857314,0.071354255,"taxé de ""pédophilie"", bolsonaro s'excuse après des propos sur de jeunes vénézueliennes t.co/j3qrcsslw7 t.co/vopz9yrhqf",2022-10-19 08:57:51+00:00,19,2,5,11,1
Negative,0.806,1582657412687106049,0.8059688,0.14736533,0.046665765,"pour gilbert collard, eurodéputé reconquête, ""la grève chez total n'est pas civilisée"" t.co/vxrf2cb9ra",2022-10-19 08:58:26+00:00,47,5,20,16,6
Negative,0.875,1582657979039371269,0.8747973,0.08745996,0.037742786,"""the crown"": les acteurs et le créateur à la rescousse de la saison 5, accusée d'""exploiter"" la famille royale t.co/7lxk5wjvre t.co/jwbch23ut5",2022-10-19 09:00:41+00:00,8,1,1,6,0
Neutral,0.386,1582658885785378816,0.38548762,0.38645536,0.22805701,"🌡️ auch, agen, bordeaux, clermont-ferrand... où va-t-il faire le plus chaud ce mercredi t.co/grqdndk83x t.co/k4pfrvhmji",2022-10-19 09:04:17+00:00,48,5,7,25,11
Negative,0.93,1582658884313010176,0.93015873,0.05988244,0.009958962,🔴 en direct guerre en ukraine: l'administration d'occupation russe quitte aussi la ville de kherson t.co/11ebbmtmc1 t.co/luiaesglky,2022-10-19 09:04:17+00:00,56,12,11,33,0
Neutral,0.813,1582659352607039490,0.08852701,0.81293327,0.09853958,les sims 5 se montre en images (mais sans se nommer) t.co/mmar3dsxbl t.co/0lyqpgthnv,2022-10-19 09:06:08+00:00,12,1,0,11,0
Negative,0.613,1582661252148793345,0.6129376,0.30122304,0.08583934,"🔴 en direct guerre en ukraine: le ministère de la défense britannique pointe du doigt la ""pénurie d'officiers"" côté russe t.co/a7kzizjyre t.co/85jbxx0zlw",2022-10-19 09:13:41+00:00,28,4,4,20,0
Negative,0.84,1582661314270310400,0.8402583,0.11816915,0.04157256,"💬 ""le temps du deuil pourrait être un temps de silence politique et pas de récupération"" 👉 françois dagnaud (@francoisdagnaud) maire du xixème arrondissement de paris, sur le meurtre de lola t.co/oppmbklfyi",2022-10-19 09:13:56+00:00,84,9,34,39,2
Neutral,0.581,1582661571054112769,0.23732929,0.5807828,0.18188792,"🔴en direct pour bruno retailleau, le 49.3 va être utilisé pour ""museler les oppositions internes"" t.co/bzmxjt8own t.co/ddma1d8odb",2022-10-19 09:14:57+00:00,36,4,10,21,1
Negative,0.914,1582664852962787328,0.9144622,0.072601505,0.012936376,🔴en direct guerre en ukraine: la défense ukrainienne déclare avoir détruit 223 drones en un mois t.co/zys2j4v9kv t.co/vtonz8jle7,2022-10-19 09:28:00+00:00,49,3,11,33,2
Neutral,0.6,1582665493638438912,0.03458106,0.59963375,0.3657851,netflix veut se lancer à son tour dans le cloud gaming t.co/gdh8tohxp5 t.co/c9fkas76d1,2022-10-19 09:30:32+00:00,14,1,1,12,0
Neutral,0.5,1582666191973146625,0.43503568,0.5000576,0.06490666,"🔴en direct ukraine: ""environ 50"" employés de la centrale de zaporijjia ""prisonniers"" des russes t.co/0fuiqpgrmv t.co/tglz57pzd3",2022-10-19 09:33:19+00:00,31,2,6,21,2
